,PPG,color,color_unit,generic,grain_index,maltster,name
2614,37,5,°L,False,2729,Briess,Smoked Malt (US)
2615,33,90,°L,False,2730,Weyermann®,Crystal Rye (UK)
2616,34,425,°L,False,2731,Thomas Fawcett & Sons,Chocolate (UK)
2617,34,27,°L,False,2728,Weyermann®,Melanoidin Malt
2618,32,45,°L,False,2732,Any,Crisp Crystal Malt 45L
2619,32,35,°L,False,2733,Great Western,Crystal 30
2620,38,50,°L,True,2734,Any,Belgian Candi Sugar - Amber/Brown
2621,31,90,°L,True,2735,Any,Belgian Candi Sugar - Dark
2622,35,112,°L,True,2736,Simpson's,Special B (BE)
2623,32,525,°L,False,2737,Simpson's,CARAFA® SPECIAL III (Dehusked Barley)
2624,34,60,°L,True,2738,Bairds,Crystal 60L (CA)
2625,36,4,°L,False,2739,Simpson's,Vienna Malt
2626,36,3,°L,False,2740,Briess,Vienna Malt
2627,35,20,°L,False,2741,Weyermann®,Melanoidin Malt
2628,32,15,°L,False,2742,Thomas Fawcett & Sons,Caramalt
2629,32,25,°L,False,2743,Thomas Fawcett & Sons,Amber (UK)
2630,34,14,°L,True,2744,Thomas Fawcett & Sons,Munich - Dark 20L (US)
2631,34,597,°L,False,2745,Thomas Fawcett & Sons,Chocolate (UK)
2632,33,90,°L,False,2746,Any,Caramel/Crystal 80L (US)
2633,34,5,°L,False,2747,Any,Agave Nectar
2634,10,15,°L,True,2748,Thomas Fawcett & Sons,Crystal 15L (CA)
2635,33,1,°L,True,2749,Any,Carapils (DE)
2636,40,0,°L,True,2750,Any,Belgian Candi Syrup - Clear
2637,33,20,°L,True,2754,GlobalMalt,Munich - Dark 20L (US)
2638,30,1,°L,True,2755,Any,Pilsen (UK)
2639,34,22,°L,True,2756,Briess,Cara 20L (BE)
2640,34,70,°L,True,2757,Any,Caramel/Crystal 60L (US)
2641,39,2,°L,True,2758,Thomas Fawcett & Sons,Wheat (US)
2642,35,10,°L,True,2759,Thomas Fawcett & Sons,Munich - Light 10L (US)
2643,36,100,°L,True,2760,Any,Coffee Malt (UK)
2644,34,450,°L,True,2761,Bairds,Chocolate (UK)
2645,29,500,°L,True,2762,Bairds,Roasted Barley (UK)
2646,34,60,°L,True,2763,Bairds,Caramel/Crystal 60L (US)
2647,27,525,°L,True,2764,Briess,Black Patent (UK)
2648,32,470,°L,True,2765,Weyermann®,De-Husked Caraf III (DE)
2649,38,3,°L,True,2766,Any,Golden Promise (UK)
2650,27,525,°L,True,2767,Any,Roasted Barley (UK)
2651,32,450,°L,True,2768,Any,Carafa I (DE)
2652,34,32,°L,True,2769,Gambrinus,Munich Dark (CA)
2653,36,4,°L,True,2770,Gambrinus,Vienna (US)
2654,36,25,°L,True,2771,Gambrinus,Honey Malt (CA)
2655,30,450,°L,True,2772,Any,Roasted Barley (BE)
2656,36,4,°L,True,2773,Thomas Fawcett & Sons,Maris Otter Pale (UK)
2657,31,115,°L,True,2774,Dingemans,Special B (BE)
2658,34,365,°L,True,2775,Any,Chocolate (UK)
2659,29,430,°L,True,2776,Any,Roasted Barley (UK)
2660,36,12,°L,True,2777,Any,Munich - Dark 20L (US)
2661,22,453,°L,True,2778,Weyermann®,Carafa Special II
2662,34,10,°L,True,2779,Any,CaraMunich II (DE)
2663,37,70,°L,True,2780,Weyermann®,Melanoidin (DE)
2664,34,400,°L,True,2781,Weyermann®,CaraAroma (DE)
2665,34,90,°L,True,2782,Weyermann®,CaraMunich I (DE)
2666,36,30,°L,True,2783,Any,2-Row (US)
2667,37,4,°L,True,2784,Great Western,2-Row (US)
2668,36,3,°L,True,2785,Weyermann®,Pale Ale (DE)
2669,35,338,°L,True,2786,Castle,Dark Chocolate (US)
2670,34,8,°L,True,2787,Weyermann®,Caramel Pils (DE)
2671,33,110,°L,True,2788,Any,Caramel/Crystal 120L (US)
2672,35,4,°L,True,2789,Weyermann®,Vienna (US)
2673,36,2,°L,True,2790,Any,Pilsner (BE)
2674,35,7,°L,True,2795,Gambrinus,Munich (UK)
2675,34,500,°L,True,2796,Any,Chocolate (UK)
2676,37,2,°L,True,2797,Any,Optic (UK)
2677,33,80,°L,True,2798,Crisp,Dark Crystal 80L (UK)
2678,36,2,°L,True,2799,Bairds,Maris Otter Pale (UK)
2679,37,2,°L,True,2800,Bairds,Wheat (UK)
2680,33,160,°L,True,2801,Bairds,Extra Dark Crystal 160L (UK)
2681,33,60,°L,True,2802,Briess,Munich - 60L (US)
2682,28,500,°L,True,1421,Briess,Black Malt (US)
2683,41,21,°L,True,2803,Any,Belgian Candi Sugar - Dark
2684,34,55,°L,True,2804,Briess,Caramel/Crystal 60L (US)
2685,34,60,°L,True,2805,Any,Caramel Wheat (DE)
2686,34,30,°L,True,2806,Any,2-Row (US)
2687,32,56,°L,True,2807,Any,Brown Malt (UK)
2688,32,120,°L,True,2808,Muntons,Crystal 120L (CA)
2689,33,412,°L,True,2809,Weyermann®,Roasted Barley (US)
2690,32,337,°L,True,2810,Weyermann®,Carafa I (DE)
2691,39,7,°L,True,2811,Weyermann®,Dark Wheat (DE)
2692,34,30,°L,True,2812,Bairds,Crystal 30L (UK)
2693,25,375,°L,True,2813,Any,Roasted Barley (UK)
2694,33,550,°L,True,2814,Briess,Roasted Barley (US)
2695,30,150,°L,True,2815,Any,Special B (BE)
2696,32,400,°L,True,2816,Bairds,Chocolate (UK)
2697,34,8,°L,True,2817,Briess,Caramel Pils (DE)
2698,35,12,°L,True,2818,Any,Caramel/Crystal 15L (US)
2699,38,34,°L,True,2819,Any,Munich (BE)
2700,34,180,°L,True,2820,Any,Special B (BE)
2701,32,1,°L,True,2821,Any,2-Row (US)
2702,37,1,°L,True,2822,Crisp,Pale 2-Row (US)
2703,34,10,°L,True,2823,Weyermann®,Munich Light (CA)
2704,33,20,°L,True,2824,Any,Munich - Light 10L (US)
2705,34,365,°L,True,2825,Thomas Fawcett & Sons,Chocolate (UK)
2706,36,2,°L,True,2826,Briess,Torrified Wheat
2707,38,245,°L,True,2827,Any,Belgian Candi Sugar - Amber/Brown
2708,34,15,°L,True,2828,Any,Caramel Wheat (DE)
2709,34,65,°L,True,2829,Simpson's,Crystal 60L (UK)
2710,34,10,°L,True,2830,Any,Flaked Wheat
2711,34,40,°L,True,2831,Simpson's,Crystal 40L (CA)
2712,38,2,°L,True,2834,Castle,Wheat (BE)
2713,34,120,°L,True,2835,Any,Caramel/Crystal 120L (US)
2714,34,20,°L,True,2836,Thomas Fawcett & Sons,CaraVienne (BE)
2715,34,20,°L,True,2837,Any,Crystal 45L (UK)
2716,33,2,°L,True,2838,Muntons,Flaked Oats
2717,37,3,°L,True,2839,Weyermann®,Rye (DE)
2718,29,425,°L,True,2840,Any,Chocolate (US)
2719,34,415,°L,True,2841,Any,Chocolate (UK)
2720,34,40,°L,True,2842,Any,Crystal 45L (UK)
2721,38,10,°L,True,2843,Muntons,Munich (BE)
2722,32,413,°L,True,2844,Weyermann®,De-Husked Caraf II (DE)
2723,38,250,°L,True,2845,Any,Belgian Candi Sugar - Dark
2724,43,3,°L,True,2846,Any,Maris Otter Pale (UK)
2725,37,6,°L,True,2848,Any,2-Row (US)
2726,33,1,°L,True,2849,Any,Flaked Corn
2727,34,60,°L,True,2507,Thomas Fawcett & Sons,Crystal 60L (UK)
2728,46,6,°L,True,2850,Any,Sucrose (Table Sugar)
2729,37,4,°L,True,2851,Thomas Fawcett & Sons,Vienna (DE)
2730,33,13,°L,True,2852,Castle,CaraBelge (DE)
2731,33,140,°L,True,2853,Any,Caramel/Crystal 150L (US)
2732,32,60,°L,True,2854,Crisp,Brown Malt (UK)
2733,34,350,°L,True,2855,Crisp,Chocolate (UK)
2734,29,450,°L,True,2856,Weyermann®,Roasted Barley (UK)
2735,36,2,°L,True,2857,Muntons,Halcyon (UK)
2736,37,80,°L,True,2858,Any,Melanoidin (DE)
2737,36,3,°L,True,2859,Any,Bohemian Pilsner (DE)
2738,36,3,°L,True,2860,Any,Pale Ale (US)
2739,34,1,°L,True,2861,Any,2-Row (US)
2740,35,1,°L,True,2862,Any,Pilsner (US)
2741,0,0,°L,True,2863,Briess,Rice Hulls
2742,38,4,°L,True,2864,Any,Wheat (BE)
2743,29,550,°L,True,2865,Crisp,Roasted Barley (UK)
2744,27,525,°L,True,2866,Crisp,Black Patent (UK)
2745,37,26,°L,True,2867,Any,Melanoidin (DE)
2746,40,3,°L,True,2868,Any,Pale Ale (BE)
2747,35,10,°L,True,2869,Gambrinus,Munich - Light 10L (US)
2748,28,500,°L,True,2870,Bairds,Black Malt (UK)
2749,36,1,°L,True,2872,Great Western,Pale 2-Row (CA)
2750,38,6,°L,True,2873,Weyermann®,Munich (BE)
2751,34,50,°L,True,2874,Any,Crystal 60L (UK)
2752,34,3,°L,True,2875,Any,Maris Otter Pale (UK)
2753,28,2,°L,True,2876,Any,Flaked Oats
2754,34,30,°L,True,2877,Bairds,Caramel/Crystal 30L (US)
2755,32,56,°L,True,2878,Crisp,Brown Malt (UK)
2756,32,375,°L,True,2879,Muntons,Chocolate (UK)
2757,33,90,°L,True,2880,Briess,Crystal 90L (UK)
2758,35,34,°L,True,2881,Great Western,Carastan 30L (UK)
2759,37,12,°L,True,2882,Any,Munich Light (DE)
2760,33,20,°L,True,2883,Weyermann®,Munich - Dark 20L (US)
2761,38,1,°L,True,2884,Castle,Pilsner (DE)
2762,37,2,°L,True,2885,GlobalMalt,Pilsen (UK)
2763,35,25,°L,True,2886,Any,Aromatic Malt (US)
2764,15,17,°L,True,2887,Any,Flaked Oats
2765,29,700,°L,True,2888,Any,Roasted Barley (UK)
2766,34,40,°L,True,2889,Great Western,Crystal 40L (CA)
2767,34,55,°L,True,2890,Great Western,CaraCrystal Wheat Malt (US)
2768,29,420,°L,True,2891,Thomas Fawcett & Sons,Dark Chocolate (US)
2769,33,4,°L,True,2892,Briess,Vienna (US)
2770,38,2,°L,True,2893,Castle,Pale 2-Row (UK)
2771,38,3,°L,True,2894,Any,Red Wheat (US)
2772,34,10,°L,True,2896,Any,Cara Gold (BE)
2773,37,3,°L,True,2897,Rahr,2-Row (US)
2774,39,2,°L,True,2898,Rahr,Wheat (US)
2775,37,2,°L,False,2899,Dingemans,Pale Ale Malt
2776,34,5,°L,True,2900,Weyermann®,Pale 2-Row (US)
2777,34,20,°L,True,2901,Any,CaraHell (DE)
2778,35,6,°L,True,2902,Any,Carapils (DE)
2779,36,2,°L,True,2903,Weyermann®,Maris Otter Pale (UK)
2780,36,160,°L,True,2904,Any,Coffee Malt (UK)
2781,30,340,°L,True,2905,Dingemans,Chocolate (BE)
2782,37,30,°L,True,2906,Any,Corn Syrup
2783,34,3,°L,True,2907,Rahr,Pale 2-Row (US)
2784,34,70,°L,True,2908,Any,CaraMunich III (DE)
2785,34,120,°L,True,2909,Any,CaraRed (DE)
2786,5,3,°L,False,2910,Any,Pumpkin
2787,35,9,°L,False,2911,Any,Global Malt Dark Munich
2788,35,6,°L,True,2912,Any,Munich Light (DE)
2789,37,2,°L,False,2913,Weyermann®,Pilsen Malt
2790,35,10,°L,False,2914,Any,Best Malz Munich
2791,37,22,°L,True,2915,Any,Honey Malt (CA)
2792,29,2,°L,True,2916,Thomas Fawcett & Sons,Rye (DE)
2793,37,1,°L,False,2917,Gambrinus,2-Row (US)
2794,36,3,°L,False,2918,Gambrinus,ESB Malt (CA)
2795,38,3,°L,False,2919,Castle,Pale Ale (BE)
2796,34,11,°L,False,2920,Weyermann®,CaraHell (DE)
2797,37,1,°L,False,2921,Great Western,Pilsner (US)
2798,34,5,°L,False,2922,Thomas Fawcett & Sons,German Pilsner
2799,37,5,°L,False,2923,Thomas Fawcett & Sons,German Munich 5L
2800,35,3,°L,True,2924,Weyermann®,Vienna (DE)
2801,34,60,°L,False,2925,Muntons,Crystal Malt
2802,28,2,°L,False,2926,Weyermann®,Oat Malt (UK)
2803,33,207,°L,False,2927,Weyermann®,Pale Chocolate (UK)
2804,36,3,°L,False,2928,Any,Pilsner (2 Row) Bel
2805,36,1,°L,True,2929,Any,Flaked Oats
2806,38,3,°L,False,2930,Any,"Wheat Malt, Ger"
2807,34,101,°L,False,2931,Any,Caramel/Crystal Malt - 60L
2808,38,3,°L,True,2727,Thomas Fawcett & Sons,Rye (DE)
2809,33,30,°L,False,2932,Any,Pale 2-Row - Toasted (US)
2810,37,2,°L,False,2933,Great Western,Wheat Malt (DE)
2811,40,5,°L,False,2934,Any,apple juice
2812,38,1,°L,False,2935,Great Western,Wheat (BE)
2813,28,600,°L,False,2936,Any,Black Malt (UK)
2814,37,4,°L,False,2938,Any,Smoked Malt (DE)
2815,33,150,°L,False,2939,Any,Crystal 140L (UK)
2816,38,3,°L,False,2940,Bairds,Maris Otter Pale (UK)
2817,32,4,°L,True,2941,Dingemans,Pale Ale (BE)
2818,37,2,°L,False,2942,Weyermann®,Oak Smoked Wheat Malt
2819,30,3,°L,False,2943,Any,Flaked Barley
2820,34,20,°L,False,2944,Muntons,Carapils Malt
2821,30,340,°L,False,2945,Muntons,Chocolate (BE)
2822,33,2,°L,True,2946,Briess,Torrified Wheat
2823,38,9,°L,True,2947,Weyermann®,Dark Munich (DE)
2824,27,525,°L,False,2948,Briess,Black Patent (UK)
2825,37,4,°L,False,2949,Great Western,Great Western White Wheat Malt
2826,33,56,°L,False,2951,Castle,Caramunich Malt
2827,27,3,°L,False,2952,Castle,Acid Malt
2828,38,3,°L,False,2953,Weyermann®,Maris Otter Pale (UK)
2829,34,23,°L,False,2954,Weyermann®,CaraAmber (DE)
2830,33,120,°L,False,2955,Weyermann®,Caramel/Crystal 120L (US)
2831,27,3,°L,False,2956,Any,Rye Malt
2832,35,4,°L,True,2958,Gambrinus,Vienna (US)
2833,34,30,°L,True,2290,Any,Munich Dark (CA)
2834,46,15,°L,True,2959,Any,Cane Sugar
2835,46,20,°L,True,2960,Any,Cane Sugar
2836,46,23,°L,True,2961,Any,Cane Sugar
2837,37,4,°L,True,2962,Any,Pale Ale (US)
2838,31,500,°L,True,2963,Any,Chocolate Wheat (DE)
2839,38,1,°L,True,2966,Briess,Wheat (US)
2840,37,4,°L,True,2967,Briess,Smoked Malt (DE)
2841,30,30,°L,True,2968,Any,Maple Syrup
2842,35,20,°L,True,2969,Muntons,Biscuit (BE)
2843,34,350,°L,True,2970,Dingemans,Chocolate (UK)
2844,38,2,°L,True,2971,Any,Rye (DE)
2845,33,100,°L,True,2972,Any,Caramel/Crystal 120L (US)
2846,35,0,°L,True,2973,Any,Caramel/Crystal 10L (US)
2847,34,566,°L,True,2975,Dingemans,De-Bittered Black (BE)
2848,33,60,°L,True,2976,Weyermann®,Crystal Rye (UK)
2849,37,2,°L,True,2977,Any,Golden Promise (UK)
2850,36,9,°L,True,2978,Weyermann®,Munich Light (DE)
2851,37,3,°L,True,2979,Bairds,Golden Promise (UK)
2852,34,70,°L,True,2980,Crisp,Crystal 70L (UK)
2853,35,7,°L,True,2984,Any,Caramel/Crystal 15L (US)
2854,34,60,°L,True,2985,Simpson's,Crystal 60L (UK)
2855,29,350,°L,True,2986,Dingemans,Chocolate (US)
2856,35,10,°L,True,2987,Great Western,Munich - Light 10L (US)
2857,34,15,°L,True,2988,Great Western,Crystal 15L (CA)
2858,37,2,°L,True,2989,Any,Munich Light (DE)
2859,34,55,°L,True,2990,Any,Crystal 60L (UK)
2860,33,105,°L,True,2991,Any,Extra Dark Crystal 120L (UK)
2861,33,400,°L,True,2992,Weyermann®,Chocolate Wheat (DE)
2862,32,60,°L,True,2993,Any,Munich - 60L (US)
2863,38,2,°L,True,2995,Dingemans,Pilsner (DE)
2864,38,2,°L,True,2996,Great Western,Red Wheat (US)
2865,35,2,°L,True,2997,Castle,6-Row (US)
2866,33,110,°L,True,2998,Simpson's,Dark Crystal 80L (UK)
2867,33,15,°L,True,2999,Any,Rolled Oats
2868,33,120,°L,True,3000,Great Western,Crystal 120L (CA)
2869,34,80,°L,True,3001,Any,Caramel/Crystal 60L (US)
2870,33,120,°L,True,3002,Great Western,Caramel/Crystal 120L (US)
2871,35,4,°L,True,3003,Bairds,Vienna (UK)
2872,35,15,°L,True,3004,Any,Caramel/Crystal 20L (US)
2873,34,100,°L,True,3005,Any,CaraAroma (DE)
2874,38,2,°L,True,3006,Any,Wheat (BE)
2875,34,1,°L,True,3007,Any,Flaked Wheat
2876,37,45,°L,True,3008,Weyermann®,Dark Wheat (DE)
2877,38,33,°L,True,2700,Castle,Aromatic (BE)
2878,34,8,°L,True,3009,Any,Caramel/Crystal 60L (US)
2879,37,15,°L,True,3010,Any,Munich (UK)
2880,34,110,°L,True,3011,Any,Caramel/Crystal 60L (US)
2881,22,431,°L,True,3012,Any,Carafa Special II
2882,37,8,°L,True,3013,Weyermann®,Munich (DE)
2883,34,415,°L,True,3014,Crisp,Chocolate (UK)
2884,32,244,°L,True,3015,Weyermann®,Chocolate Rye (DE)
2885,33,60,°L,True,2847,Any,Crystal Rye (UK)
2886,37,3,°L,True,3016,Any,Munich (UK)
2887,34,2,°L,True,3017,Muntons,Pilsen (UK)
2888,38,3,°L,True,3018,Weyermann®,Pale Ale (BE)
2889,30,575,°L,True,3019,Weyermann®,Roasted Barley (BE)
2890,35,2,°L,True,3020,Simpson's,Pale 2-Row (UK)
2891,37,3,°L,True,3021,Any,6-Row (US)
2892,35,25,°L,True,3022,Any,Melanoidin (DE)
2893,34,5,°L,False,3023,Rahr,Rahr White Wheat Malt
2894,34,1,°L,False,3024,Weyermann®,CaraFoam
2895,30,2,°L,True,3025,Any,Flaked Barley
2896,30,460,°L,True,3026,Any,Chocolate (BE)
2897,39,6,°L,True,3027,Weyermann®,Pale Ale (DE)
2898,34,50,°L,True,3028,Any,CaraRed (DE)
2899,34,25,°L,True,3029,Any,CaraHell (DE)
2900,33,80,°L,True,3030,Great Western,Caramel/Crystal 80L (US)
2901,29,350,°L,True,3031,Great Western,Chocolate (US)
2902,33,103,°L,True,3032,Any,Extra Dark Crystal 120L (UK)
2903,37,4,°L,True,3033,Any,Pale Malt (US)
2904,34,10,°L,True,3034,Briess,Carapils (Dextrine Malt) (US)
2905,37,4,°L,True,3036,Weyermann®,Rye (US)
2906,40,2,°L,True,3037,Weyermann®,Smoked Malt (DE)
2907,37,12,°L,True,3038,Any,Munich (DE)
2908,37,5,°L,True,3039,Any,Pale Ale (US)
2909,35,30,°L,True,3040,Bairds,Carastan 30L (UK)
2910,32,1,°L,True,3041,Any,Belgian Candi Syrup - Clear
2911,33,95,°L,True,3042,Any,Dark Crystal 80L (UK)
2912,38,2,°L,True,3043,Any,Wheat Malt (DE)
2913,42,36,°L,True,3044,Any,Soft Candi Sugar - Brown
2914,33,11,°L,True,2704,Weyermann®,Cara Malt (UK)
2915,34,25,°L,True,3045,Thomas Fawcett & Sons,Crystal 30L (UK)
2916,33,150,°L,True,3046,Muntons,Extra Dark Crystal 160L (UK)
2917,37,1,°L,True,3048,Rahr,Pilsner (BE)
2918,34,42,°L,True,3049,Weyermann®,Cara 45L (BE)
2919,34,510,°L,True,3050,Dingemans,De-Bittered Black (BE)
2920,32,440,°L,True,3051,Weyermann®,Carafa II (DE)
2921,37,1,°L,True,3052,Simpson's,Pilsner (US)
2922,40,2,°L,True,3053,Weyermann®,White Wheat  (US)
2923,38,1,°L,True,3054,Muntons,Maris Otter Pale (UK)
2924,34,46,°L,True,3055,Weyermann®,Caramel Wheat (DE)
2925,25,25,°L,True,3056,Any,Honey Malt (CA)
2926,33,80,°L,True,3057,Thomas Fawcett & Sons,Dark Crystal 80L (UK)
2927,37,13,°L,True,3059,Any,CaraRed (DE)
2928,36,2,°L,True,3060,Great Western,Pale Wheat (CA)
2929,37,11,°L,True,3061,Gambrinus,Munich (DE)
2930,33,10,°L,True,3062,Briess,Carapils (Dextrine Malt) (US)
2931,44,0,°L,True,3063,Any,Sucrose (Table Sugar)
2932,38,2,°L,True,3064,Any,2-Row (US)
2933,32,0,°L,True,3065,Any,Belgian Candi Sugar - Clear/Blond
2934,36,26,°L,True,3066,Any,Aromatic (BE)
2935,38,400,°L,True,3067,Any,Rye (US)
2936,39,3,°L,True,3068,Weyermann®,Pale Ale (DE)
2937,33,40,°L,True,3069,Any,Special Roast (US)
2938,33,45,°L,True,3070,Any,CaraMunich (BE)
2939,35,19,°L,True,3071,Dingemans,Aromatic (BE)
2940,0,1,°L,True,3072,Any,Lactose (Milk Sugar)
2941,29,250,°L,True,3073,Any,Chocolate (US)
2942,34,175,°L,True,3074,Any,Special B (BE)
2943,34,47,°L,True,3076,Any,CaraMunich II (DE)
2944,20,3,°L,True,3077,Any,Acidulated Malt (DE)
2945,25,200,°L,True,3078,Any,Roasted Barley (US)
2946,20,400,°L,True,3079,Any,Chocolate (US)
2947,38,4,°L,True,3081,Thomas Fawcett & Sons,Maris Otter Pale (UK)
2948,34,117,°L,True,3082,Any,Special B (BE)
2949,35,1,°L,True,3083,Castle,Pilsner (BE)
2950,35,17,°L,True,3084,Crisp,Cara Malt (UK)
2951,32,340,°L,True,3085,Thomas Fawcett & Sons,Carafa I (DE)
2952,36,14,°L,True,3086,Any,Pale Ale (DE)
2953,32,90,°L,True,3087,Any,Crystal Rye (UK)
2954,34,1,°L,True,3088,Any,Carapils (DE)
2955,38,8,°L,True,3089,Any,Rye (DE)
2956,34,35,°L,True,3090,Any,CaraCrystal Wheat Malt (US)
2957,34,77,°L,True,1769,Any,Crystal 70L (UK)
2958,32,12,°L,True,3091,Any,Belgian Candi Syrup - Amber
2959,33,400,°L,True,3092,Weyermann®,Roasted Barley (US)
2960,37,5,°L,True,3093,Any,Mild (UK)
2961,33,220,°L,True,3094,Any,Pale Chocolate (UK)
2962,42,7,°L,True,3095,Any,Munich Light (DE)
2963,35,34,°L,True,3096,Any,Pilsner (DE)
2964,30,414,°L,True,3097,Any,Roasted Barley (BE)
2965,28,523,°L,True,3098,Any,Black Malt (UK)
2966,39,9,°L,True,3100,Any,Dark Wheat (DE)
2967,37,2,°L,True,3101,Briess,Pale 2-Row (US)
2968,38,22,°L,True,3102,Dingemans,Aromatic (BE)
2969,34,550,°L,True,3103,Dingemans,De-Bittered Black (BE)
2970,32,145,°L,True,3104,Thomas Fawcett & Sons,Brown Malt (UK)
2971,37,3,°L,True,3105,GlobalMalt,2-Row (US)
2972,36,2,°L,True,3106,GlobalMalt,Pale Wheat (CA)
2973,37,4,°L,True,3107,GlobalMalt,Kölsch (DE)
2974,39,10,°L,True,3108,Any,Dark Wheat (DE)
2975,33,77,°L,True,3109,Any,Caramel/Crystal 80L (US)
2976,34,46,°L,True,3110,Dingemans,CaraMunich II (DE)
2977,29,375,°L,True,3111,Weyermann®,Roasted Barley (UK)
2978,32,60,°L,True,3112,Thomas Fawcett & Sons,Crystal 50L (UK)
2979,33,7,°L,True,3114,Any,Munich Light (DE)
2980,40,0,°L,True,2957,Briess,Flaked Rice
2981,34,300,°L,True,3115,Thomas Fawcett & Sons,Chocolate (UK)
2982,34,130,°L,True,3116,Any,CaraMunich II (DE)
2983,34,30,°L,True,3117,Any,CaraHell (DE)
2984,29,420,°L,True,3118,Any,Chocolate (US)
2985,25,2,°L,True,3119,Any,Unmalted Wheat (BE)
2986,29,450,°L,True,3120,Any,Dark Chocolate (US)
2987,35,23,°L,True,3121,Bairds,Biscuit (BE)
2988,33,33,°L,True,3122,Any,Special Roast (US)
2989,33,12,°L,True,3123,Weyermann®,CaraBelge (DE)
2990,37,7,°L,True,3124,Any,Smoked Malt (US)
2991,45,6,°L,True,3125,Any,Flaked Corn
2992,29,515,°L,True,3126,Any,Roasted Barley (UK)
2993,34,26,°L,True,3127,Any,Caramel/Crystal 40L (US)
2994,34,170,°L,True,3128,Any,CaraAroma (DE)
2995,40,2,°L,True,1700,Any,Honey 
2996,31,1,°L,True,3129,Any,Pilsner (DE)
2997,35,34,°L,True,3130,Simpson's,Carastan 30L (UK)
2998,36,5,°L,True,3131,Any,Munich Light (DE)
2999,46,3,°L,True,3132,Any,Invert Sugar
3000,33,3,°L,True,3133,Briess,Carapils (Dextrine Malt) (US)
3001,28,500,°L,True,3134,Simpson's,Black Malt (UK)
3002,33,75,°L,True,3135,Great Western,Caramel/Crystal 75L (US)
3003,40,2,°L,True,3136,Simpson's,White Wheat  (US)
3004,38,38,°L,True,3137,Any,Aromatic (BE)
3005,36,1,°L,True,3138,Rahr,Pale 2-Row (US)
3006,30,432,°L,True,3139,Any,Roasted Barley (UK)
3007,37,15,°L,True,3140,Any,Melanoidin (DE)
3008,35,23,°L,True,3141,Gambrinus,Biscuit (BE)
3009,27,3,°L,True,3142,Gambrinus,Acidulated Malt (DE)
3010,30,450,°L,True,3143,Any,Chocolate (BE)
3011,30,600,°L,True,3144,Any,Roasted Barley (BE)
3012,34,45,°L,True,3145,Any,CaraMunich I (DE)
3013,32,457,°L,True,3146,Any,Carafa I (DE)
3014,29,200,°L,True,3147,Any,Chocolate (US)
3015,34,80,°L,True,3148,Any,Crystal 70L (UK)
3016,33,190,°L,True,3151,Any,Extra Dark Crystal 160L (UK)
3017,36,2,°L,True,3152,Great Western,Unmalted Wheat (BE)
3018,35,10,°L,True,3154,Weyermann®,CaraHell (DE)
3019,35,25,°L,True,3155,Any,Caramel/Crystal 15L (US)
3020,37,3,°L,True,3157,Bairds,Pale Ale (US)
3021,34,350,°L,True,3159,Any,Chocolate (UK)
3022,28,450,°L,True,3160,Any,Black Malt (UK)
3023,40,10,°L,True,3161,Any,Flaked Rice
3024,15,5,°L,True,3162,Any,Flaked Rice
3025,33,150,°L,True,3163,Any,Crystal 120L (CA)
3026,36,2,°L,True,3164,Muntons,Maris Otter Pale (UK)
3027,33,90,°L,True,3165,Muntons,Crystal 90L (UK)
3028,30,5,°L,True,3167,Any,Maple Syrup
3029,31,2,°L,True,3171,Any,Wheat (UK)
3030,31,1,°L,True,3172,Any,Pilsen (UK)
3031,35,9,°L,True,3173,Any,Munich (DE)
3032,37,2,°L,True,3175,Weyermann®,Smoked Malt (DE)
3033,38,3,°L,True,3176,Briess,Red Wheat (US)
3034,34,525,°L,True,3177,Any,Chocolate (UK)
3035,37,1,°L,True,3178,Muntons,Pale 2-Row (US)
3036,34,60,°L,True,3179,Muntons,Crystal 60L (CA)
3037,37,12,°L,True,3180,Any,Melanoidin (DE)
3038,34,630,°L,True,3181,Any,Chocolate (UK)
3039,38,3,°L,True,3182,Weyermann®,Floor-Malted Bohemian Pilsner (DE)
3040,33,110,°L,True,3183,Any,Crystal 90L (UK)
3041,34,21,°L,True,3184,Briess,Victory (US)
3042,34,45,°L,True,1420,Thomas Fawcett & Sons,Crystal 45L (UK)
3043,32,68,°L,True,3185,Thomas Fawcett & Sons,Brown Malt (UK)
3044,33,225,°L,True,3186,Thomas Fawcett & Sons,Pale Chocolate (UK)
3045,32,108,°L,True,3187,Any,Belgian Candi Syrup - D2
3046,37,25,°L,True,3188,Great Western,Honey Malt (CA)
3047,34,46,°L,True,3189,Any,CaraMunich I (DE)
3048,35,37,°L,True,3190,Any,Cara Malt (UK)
3049,36,1,°L,True,3191,Briess,2-Row (US)
3050,33,46,°L,True,3192,Any,CaraMunich (BE)
3051,33,14,°L,True,3193,Any,Munich - Light 10L (US)
3052,33,10,°L,True,3194,Any,Malted Naked Oats (UK)
3053,34,45,°L,True,3195,Any,CaraCrystal Wheat Malt (US)
3054,35,3,°L,True,3196,Any,Maris Otter Pale (UK)
3055,28,430,°L,True,3197,Any,Black Malt (UK)
3056,37,2,°L,True,3198,Any,White Wheat  (US)
3057,34,45,°L,True,3199,Weyermann®,Caramel/Crystal 60L (US)
3058,37,2,°L,True,3200,Briess,Halcyon (UK)
3059,33,1,°L,True,3201,Weyermann®,Carapils (Dextrine Malt) (US)
3060,34,70,°L,True,3202,Thomas Fawcett & Sons,Crystal 70L (UK)
